hour,minute,day,load,temp
13,35,3,13.8,46.9
13,35,3,16.1,48.05
13,35,3,16.1,48.05
13,36,3,10.2,45.1
13,36,3,17.5,48.75
13,36,3,15.4,47.7
13,36,3,12.7,46.35
13,37,3,15.7,47.85
13,37,3,16.0,48.0
13,37,3,14.0,47.0
13,37,3,11.2,45.6
13,38,3,15.9,47.95
13,38,3,9.3,44.65
13,38,3,20.0,50.0
13,38,3,11.8,45.9
13,39,3,19.6,49.8
13,39,3,11.5,45.75
13,39,3,12.7,46.35
13,39,3,19.0,49.5
13,40,3,18.0,49.0
13,40,3,10.1,45.05
13,40,3,13.8,46.9
13,40,3,14.8,47.4
13,41,3,10.0,45.0
13,41,3,8.2,44.1
13,41,3,16.9,48.45
13,41,3,14.8,47.4
13,42,3,23.9,51.95
13,42,3,14.6,47.3
13,42,3,18.2,49.1
13,42,3,18.5,49.25
13,42,3,30.5,55.25
13,43,3,16.4,48.2
13,43,3,44.5,62.25
13,43,3,12.8,46.4
13,43,3,18.8,49.4
13,44,3,13.1,46.55
13,44,3,17.8,48.9
13,44,3,8.1,44.05
13,44,3,15.1,47.55
13,45,3,16.4,48.2
13,45,3,16.8,48.4
13,45,3,29.6,54.8
13,45,3,11.7,45.85
13,46,3,17.7,48.85
13,46,3,16.7,48.35
13,46,3,15.5,47.75
13,46,3,12.7,46.35
13,47,3,13.8,46.9
13,47,3,14.2,47.1
13,47,3,12.7,46.35
13,47,3,12.2,46.1
13,48,3,17.0,48.5
13,48,3,17.5,48.75
13,48,3,12.8,46.4
13,48,3,17.1,48.55
13,49,3,15.6,47.8
13,49,3,7.7,43.85
13,49,3,12.1,46.05
13,49,3,12.8,46.4
13,50,3,14.0,47.0
13,50,3,19.0,49.5
13,50,3,16.3,48.15
13,50,3,11.8,45.9
13,50,3,15.7,47.85
13,51,3,15.9,47.95
13,51,3,9.0,44.5
13,51,3,7.0,43.5
13,51,3,13.3,46.65
13,52,3,14.5,47.25
13,52,3,14.4,47.2
13,52,3,12.9,46.45
13,52,3,10.3,45.15
13,53,3,12.5,46.25
13,53,3,15.6,47.8
13,53,3,11.3,45.65
13,53,3,9.3,44.65
13,54,3,10.2,45.1
13,54,3,16.3,48.15
13,54,3,19.9,49.95
13,54,3,10.2,45.1
13,55,3,11.1,45.55
13,55,3,13.3,46.65
13,55,3,10.9,45.45
13,55,3,20.7,50.35
13,55,3,10.9,45.45
13,56,3,18.0,49.0
13,56,3,12.0,46.0
13,56,3,12.4,46.2
13,56,3,19.2,49.6
13,57,3,8.9,44.45
13,57,3,13.6,46.8
13,57,3,10.6,45.3
13,57,3,11.2,45.6
13,58,3,16.4,48.2
13,58,3,14.6,47.3
13,58,3,15.0,47.5
13,58,3,9.9,44.95
13,59,3,12.7,46.35
13,59,3,12.7,46.35
13,59,3,6.9,43.45
13,59,3,12.7,46.35
14,0,3,10.4,45.2
14,0,3,15.0,47.5
14,0,3,19.3,49.65
14,0,3,12.4,46.2
14,1,3,9.9,44.95
14,1,3,10.9,45.45
14,1,3,17.9,48.95
14,1,3,19.7,49.85
14,1,3,13.2,46.6
14,2,3,20.3,50.15
14,2,3,9.6,44.8
14,2,3,5.7,42.85
14,2,3,10.7,45.35
14,3,3,8.7,44.35
14,3,3,7.9,43.95
14,3,3,11.8,45.9
14,3,3,10.1,45.05
14,3,3,12.1,46.05
14,4,3,8.5,44.25
14,4,3,13.0,46.5
14,4,3,7.8,43.9
14,4,3,10.2,45.1
14,5,3,6.7,43.35
14,5,3,9.0,44.5
14,5,3,13.6,46.8
14,5,3,11.1,45.55
14,5,3,8.0,44.0
14,6,3,13.0,46.5
14,6,3,10.2,45.1
14,6,3,5.5,42.75
14,6,3,6.8,43.4
14,7,3,11.4,45.7
14,7,3,9.4,44.7
14,7,3,7.2,43.6
14,7,3,7.5,43.75
14,7,3,8.4,44.2
14,8,3,18.9,49.45
14,8,3,8.4,44.2
14,8,3,10.3,45.15
14,8,3,9.2,44.6
14,9,3,6.8,43.4
14,9,3,7.2,43.6
14,9,3,9.4,44.7
14,9,3,5.5,42.75
14,9,3,10.9,45.45
14,10,3,8.4,44.2
14,10,3,12.8,46.4
14,10,3,7.8,43.9
14,10,3,13.8,46.9
14,11,3,13.4,46.7
14,11,3,8.1,44.05
14,11,3,11.3,45.65
14,11,3,5.8,42.9
14,12,3,9.6,44.8
14,12,3,8.3,44.15
14,12,3,6.4,43.2
14,12,3,7.7,43.85
14,12,3,8.4,44.2
14,13,3,6.1,43.05
14,13,3,4.8,42.4
14,13,3,8.1,44.05
14,13,3,5.6,42.8
14,13,3,5.3,42.65
14,14,3,8.9,44.45
14,14,3,7.3,43.65
14,14,3,7.2,43.6
14,14,3,8.3,44.15
14,14,3,4.9,42.45
14,15,3,5.8,42.9
14,15,3,9.8,44.9
14,15,3,7.0,43.5
14,15,3,7.8,43.9
14,15,3,5.9,42.95
14,16,3,7.0,43.5
14,16,3,5.8,42.9
14,16,3,6.8,43.4
14,16,3,7.0,43.5
14,16,3,10.0,45.0
14,17,3,9.4,44.7
14,17,3,6.6,43.3
14,17,3,15.4,47.7
14,17,3,7.4,43.7
14,17,3,6.0,43.0
14,18,3,7.0,43.5
14,18,3,6.7,43.35
14,18,3,6.6,43.3
14,18,3,8.8,44.4
14,18,3,4.7,42.35
14,19,3,7.2,43.6
14,19,3,5.7,42.85
14,19,3,8.1,44.05
14,19,3,6.5,43.25
14,19,3,7.8,43.9
14,20,3,8.2,44.1
14,20,3,5.9,42.95
14,20,3,9.6,44.8
14,20,3,8.3,44.15
14,20,3,4.6,42.3
14,21,3,8.6,44.3
14,21,3,7.8,43.9
14,21,3,8.0,44.0
14,21,3,9.6,44.8
14,21,3,10.4,45.2
14,22,3,6.1,43.05
14,22,3,19.2,49.6
14,22,3,12.0,46.0
14,22,3,3.7,41.85
14,22,3,10.2,45.1
14,23,3,16.5,48.25
14,23,3,9.6,44.8
14,23,3,7.2,43.6
14,23,3,6.2,43.1
14,24,3,18.8,49.4
14,24,3,7.5,43.75
14,24,3,4.9,42.45
14,24,3,7.8,43.9
14,25,3,14.4,47.2
14,25,3,10.2,45.1
14,25,3,10.4,45.2
14,25,3,10.9,45.45
14,26,3,11.6,45.8
14,26,3,19.3,49.65
14,26,3,19.6,49.8
14,26,3,9.4,44.7
14,26,3,14.1,47.05
14,27,3,17.0,48.5
14,27,3,17.8,48.9
14,27,3,15.3,47.65
14,27,3,18.4,49.2
14,28,3,11.9,45.95
14,28,3,10.4,45.2
14,28,3,9.3,44.65
14,28,3,10.6,45.3
14,29,3,10.6,45.3
14,29,3,7.4,43.7
14,29,3,10.1,45.05
14,29,3,5.3,42.65
14,30,3,9.1,44.55
14,30,3,4.9,42.45
14,30,3,12.7,46.35
14,30,3,7.6,43.8
14,30,3,7.6,43.8
14,31,3,6.1,43.05
14,31,3,11.3,45.65
14,31,3,6.5,43.25
14,31,3,13.3,46.65
14,32,3,6.7,43.35
14,32,3,9.8,44.9
14,32,3,10.6,45.3
14,32,3,10.1,45.05
14,32,3,14.9,47.45
14,33,3,7.3,43.65
14,33,3,9.2,44.6
14,33,3,9.3,44.65
14,33,3,8.1,44.05
14,34,3,7.6,43.8
14,34,3,5.0,42.5
14,34,3,7.7,43.85
14,34,3,10.2,45.1
14,34,3,4.7,42.35
14,35,3,4.6,42.3
14,35,3,5.9,42.95
14,35,3,7.6,43.8
14,35,3,12.2,46.1
14,36,3,8.9,44.45
14,36,3,18.2,49.1
14,36,3,7.5,43.75
14,36,3,9.6,44.8
14,37,3,4.8,42.4
14,37,3,11.1,45.55
14,37,3,8.2,44.1
14,37,3,6.2,43.1
14,37,3,7.7,43.85
14,38,3,7.8,43.9
14,38,3,7.8,43.9
14,38,3,5.8,42.9
14,38,3,8.3,44.15
14,39,3,4.7,42.35
14,39,3,5.7,42.85
14,39,3,4.7,42.35
14,39,3,12.6,46.3
14,39,3,6.1,43.05
14,40,3,7.9,43.95
14,40,3,6.9,43.45
14,40,3,8.2,44.1
14,40,3,9.0,44.5
14,41,3,12.0,46.0
14,41,3,7.4,43.7
14,41,3,15.3,47.65
14,41,3,2.7,41.35
14,42,3,7.6,43.8
14,42,3,6.0,43.0
14,42,3,7.8,43.9
14,42,3,7.7,43.85
14,42,3,8.4,44.2
14,43,3,7.6,43.8
14,43,3,4.8,42.4
14,43,3,7.2,43.6
14,43,3,6.3,43.15
14,44,3,9.6,44.8
14,44,3,4.8,42.4
14,44,3,10.5,45.25
14,44,3,9.4,44.7
14,45,3,13.4,46.7
14,45,3,7.3,43.65
14,45,3,6.6,43.3
14,45,3,4.6,42.3
14,45,3,6.7,43.35
14,46,3,6.3,43.15
14,46,3,4.7,42.35
14,46,3,7.6,43.8
14,46,3,6.0,43.0
14,47,3,5.5,42.75
14,47,3,7.2,43.6
14,47,3,6.5,43.25
14,47,3,11.0,45.5
14,47,3,9.1,44.55
14,48,3,5.1,42.55
14,48,3,5.3,42.65
14,48,3,6.8,43.4
14,48,3,4.6,42.3
14,49,3,4.9,42.45
14,49,3,5.3,42.65
14,49,3,4.3,42.15
14,49,3,5.9,42.95
14,49,3,10.0,45.0
14,50,3,4.5,42.25
14,50,3,4.6,42.3
14,50,3,6.4,43.2
14,50,3,10.2,45.1
14,51,3,9.9,44.95
14,51,3,6.6,43.3
14,51,3,7.9,43.95
14,51,3,17.6,48.8
14,52,3,4.8,42.4
14,52,3,6.3,43.15
14,52,3,8.1,44.05
14,52,3,11.9,45.95
14,52,3,9.4,44.7
14,53,3,5.3,42.65
14,53,3,10.1,45.05
14,53,3,15.4,47.7
14,53,3,5.2,42.6
14,54,3,12.0,46.0
14,54,3,22.0,51.0
14,54,3,9.4,44.7
14,54,3,9.6,44.8
14,55,3,15.0,47.5
14,55,3,6.2,43.1
14,55,3,13.1,46.55
14,55,3,10.9,45.45
14,55,3,6.0,43.0
14,56,3,7.1,43.55
14,56,3,14.7,47.35
14,56,3,14.0,47.0
14,56,3,15.6,47.8
14,57,3,19.5,49.75
14,57,3,13.0,46.5
14,57,3,8.6,44.3
14,57,3,9.3,44.65
14,57,3,13.5,46.75
14,58,3,12.5,46.25
14,58,3,12.4,46.2
14,58,3,28.3,54.15
14,58,3,18.5,49.25
14,59,3,3.6,41.8
14,59,3,12.8,46.4
14,59,3,13.3,46.65
14,59,3,8.6,44.3
15,0,3,6.8,43.4
15,0,3,13.6,46.8
15,0,3,10.7,45.35
15,0,3,9.9,44.95
15,0,3,7.7,43.85
15,1,3,15.9,47.95
15,1,3,7.2,43.6
15,1,3,18.4,49.2
15,1,3,10.4,45.2
15,2,3,7.7,43.85
15,2,3,8.0,44.0
15,2,3,13.0,46.5
15,2,3,10.1,45.05
15,3,3,12.3,46.15
15,3,3,10.7,45.35
15,3,3,13.2,46.6
15,3,3,9.1,44.55
15,3,3,10.9,45.45
15,4,3,7.0,43.5
15,4,3,4.1,42.05
15,4,3,7.4,43.7
15,4,3,6.5,43.25
15,5,3,5.6,42.8
15,5,3,7.3,43.65
15,5,3,4.5,42.25
15,5,3,10.4,45.2
15,6,3,9.8,44.9
15,6,3,8.4,44.2
15,6,3,5.9,42.95
15,6,3,8.5,44.25
15,6,3,13.1,46.55
15,7,3,14.3,47.15
15,7,3,6.4,43.2
15,7,3,16.2,48.1
15,7,3,9.2,44.6
15,8,3,18.8,49.4
15,8,3,10.0,45.0
15,8,3,11.1,45.55
15,8,3,14.7,47.35
15,9,3,3.8,41.9
15,9,3,9.8,44.9
15,9,3,4.8,42.4
15,9,3,4.2,42.1
15,9,3,8.3,44.15
15,10,3,12.6,46.3
15,10,3,6.3,43.15
15,10,3,8.6,44.3
15,10,3,7.7,43.85
15,11,3,5.7,42.85
15,11,3,6.6,43.3
15,11,3,10.3,45.15
15,11,3,11.0,45.5
15,11,3,8.8,44.4
15,12,3,9.0,44.5
15,12,3,3.2,41.6
15,12,3,9.5,44.75
15,12,3,5.0,42.5
15,13,3,5.4,42.7
15,13,3,5.9,42.95
15,13,3,8.1,44.05
15,13,3,4.4,42.2
15,14,3,6.9,43.45
15,14,3,9.6,44.8
15,14,3,6.1,43.05
15,14,3,11.3,45.65
15,14,3,3.9,41.95
15,15,3,6.3,43.15
15,15,3,8.3,44.15
15,15,3,3.1,41.55
15,15,3,6.2,43.1
15,16,3,6.4,43.2
15,16,3,9.6,44.8
15,16,3,9.9,44.95
15,16,3,16.7,48.35
15,16,3,7.3,43.65
15,17,3,11.2,45.6
15,17,3,9.0,44.5
15,17,3,7.3,43.65
15,17,3,16.0,48.0
15,18,3,7.6,43.8
15,18,3,7.8,43.9
15,18,3,21.7,50.85
15,18,3,6.9,43.45
15,18,3,7.8,43.9
15,19,3,13.7,46.85
15,19,3,17.5,48.75
15,19,3,5.4,42.7
15,19,3,15.2,47.6
15,20,3,13.2,46.6
15,20,3,6.9,43.45
15,20,3,6.4,43.2
15,20,3,4.8,42.4
15,21,3,3.9,41.95
15,21,3,4.7,42.35
15,21,3,11.6,45.8
15,21,3,3.2,41.6
15,21,3,12.8,46.4
15,22,3,10.1,45.05
15,22,3,7.2,43.6
15,22,3,5.9,42.95
15,22,3,9.6,44.8
15,23,3,6.2,43.1
15,23,3,8.6,44.3
15,23,3,7.5,43.75
15,23,3,5.8,42.9
15,23,3,7.6,43.8
15,24,3,4.5,42.25
15,24,3,3.8,41.9
15,24,3,12.4,46.2
15,24,3,5.6,42.8
15,25,3,8.0,44.0
15,25,3,15.4,47.7
15,25,3,12.3,46.15
15,25,3,4.7,42.35
15,26,3,5.4,42.7
15,26,3,17.9,48.95
15,26,3,4.7,42.35
15,26,3,6.2,43.1
15,26,3,8.2,44.1
15,27,3,5.7,42.85
15,27,3,9.7,44.85
15,27,3,5.0,42.5
15,27,3,6.5,43.25
15,27,3,5.3,42.65
15,28,3,5.1,42.55
15,28,3,9.7,44.85
15,28,3,8.3,44.15
15,28,3,9.9,44.95
15,29,3,4.6,42.3
15,29,3,7.9,43.95
15,29,3,6.3,43.15
15,29,3,8.5,44.25
15,30,3,11.8,45.9
15,30,3,3.9,41.95
15,30,3,10.7,45.35
15,30,3,15.1,47.55
15,30,3,18.0,49.0
15,31,3,14.9,47.45
15,31,3,7.7,43.85
15,31,3,4.6,42.3
15,31,3,7.6,43.8
15,32,3,7.9,43.95
15,32,3,8.3,44.15
15,32,3,6.6,43.3
15,32,3,5.7,42.85
15,33,3,9.1,44.55
15,33,3,5.0,42.5
15,33,3,8.8,44.4
15,33,3,6.0,43.0
15,34,3,20.9,50.45
15,34,3,9.1,44.55
15,34,3,12.9,46.45
15,34,3,7.6,43.8
15,34,3,11.6,45.8
15,35,3,9.9,44.95
15,35,3,11.0,45.5
15,35,3,6.5,43.25
15,35,3,7.9,43.95
15,36,3,6.7,43.35
15,36,3,9.3,44.65
15,36,3,15.0,47.5
15,37,3,7.1,43.55
15,37,3,100.0,90.0
15,37,3,8.8,44.4
15,38,3,9.2,44.6
15,38,3,5.9,42.95
15,38,3,6.4,43.2
15,38,3,9.8,44.9
15,39,3,8.7,44.35
15,39,3,5.0,42.5
15,39,3,7.6,43.8
15,39,3,10.1,45.05
15,40,3,5.7,42.85
15,40,3,9.0,44.5
15,40,3,7.4,43.7
15,40,3,14.6,47.3
15,40,3,7.5,43.75
15,41,3,13.1,46.55
15,41,3,5.5,42.75
15,41,3,4.0,42.0
15,41,3,10.0,45.0
15,42,3,11.8,45.9
15,42,3,5.1,42.55
15,42,3,9.1,44.55
15,42,3,7.1,43.55
15,43,3,6.9,43.45
15,43,3,7.9,43.95
15,43,3,7.4,43.7
15,43,3,14.7,47.35
15,43,3,7.3,43.65
15,44,3,3.8,41.9
15,44,3,7.4,43.7
15,44,3,8.9,44.45
15,44,3,7.7,43.85
15,44,3,5.5,42.75
15,45,3,10.4,45.2
15,45,3,12.0,46.0
15,45,3,9.8,44.9
15,45,3,7.4,43.7
15,45,3,10.3,45.15
15,46,3,3.8,41.9
15,46,3,10.9,45.45
15,46,3,6.8,43.4
15,46,3,7.1,43.55
15,46,3,10.9,45.45
15,47,3,8.1,44.05
15,47,3,5.8,42.9
15,47,3,11.4,45.7
15,47,3,6.8,43.4
15,47,3,8.6,44.3
15,48,3,8.6,44.3
15,48,3,6.7,43.35
15,48,3,9.5,44.75
15,48,3,6.0,43.0
15,48,3,5.7,42.85
15,49,3,5.7,42.85
15,49,3,12.3,46.15
15,49,3,10.9,45.45
15,49,3,9.3,44.65
15,49,3,9.3,44.65
15,50,3,16.6,48.3
15,50,3,5.4,42.7
15,50,3,7.7,43.85
15,50,3,8.5,44.25
15,50,3,6.3,43.15
15,51,3,8.7,44.35
15,51,3,8.0,44.0
15,51,3,9.3,44.65
15,51,3,7.8,43.9
15,51,3,10.6,45.3
15,52,3,9.0,44.5
15,52,3,9.0,44.5
15,52,3,10.6,45.3
15,52,3,11.3,45.65
15,53,3,10.3,45.15
15,53,3,10.4,45.2
15,53,3,15.0,47.5
15,53,3,8.8,44.4
15,54,3,5.7,42.85
15,54,3,4.8,42.4
15,54,3,6.9,43.45
15,54,3,12.0,46.0
15,55,3,7.2,43.6
15,55,3,7.4,43.7
15,55,3,11.5,45.75
15,55,3,9.0,44.5
15,56,3,13.8,46.9
15,56,3,16.5,48.25
15,56,3,15.6,47.8
15,56,3,11.3,45.65
15,57,3,8.3,44.15
15,57,3,10.4,45.2
15,57,3,10.6,45.3
15,57,3,13.5,46.75
15,58,3,14.0,47.0
15,58,3,13.4,46.7
15,58,3,11.3,45.65
15,58,3,12.0,46.0
15,58,3,22.3,51.15
15,59,3,50.0,65.0
15,59,3,31.6,55.8
15,59,3,11.4,45.7
15,59,3,10.7,45.35
16,0,3,48.9,64.45
16,0,3,100.0,90.0
16,0,3,9.3,44.65
16,0,3,6.0,43.0
16,0,3,12.0,46.0
16,1,3,20.0,50.0
16,1,3,15.0,47.5
16,1,3,15.2,47.6
16,1,3,24.9,52.45
16,2,3,12.8,46.4
16,2,3,11.8,45.9
16,2,3,24.1,52.05
16,2,3,9.9,44.95
16,3,3,14.8,47.4
16,3,3,9.0,44.5
16,3,3,7.7,43.85
16,3,3,17.8,48.9
16,4,3,8.5,44.25
16,4,3,14.0,47.0
16,4,3,14.4,47.2
16,4,3,8.3,44.15
16,5,3,12.3,46.15
16,5,3,6.7,43.35
16,5,3,9.5,44.75
16,5,3,9.3,44.65
16,5,3,7.9,43.95
16,6,3,11.9,45.95
16,6,3,55.8,67.9
16,6,3,6.8,43.4
16,7,3,16.1,48.05
16,7,3,16.9,48.45
16,7,3,15.6,47.8
16,7,3,19.3,49.65
16,8,3,21.8,50.9
16,8,3,7.6,43.8
16,8,3,6.3,43.15
16,8,3,10.4,45.2
16,8,3,9.3,44.65
16,9,3,7.3,43.65
16,9,3,13.4,46.7
16,9,3,10.0,45.0
16,9,3,11.2,45.6
16,10,3,7.9,43.95
16,10,3,8.8,44.4
16,10,3,9.6,44.8
16,10,3,9.8,44.9
16,11,3,9.6,44.8
16,11,3,11.3,45.65
16,11,3,8.3,44.15
16,11,3,9.4,44.7
16,12,3,9.4,44.7
16,12,3,13.7,46.85
16,12,3,6.1,43.05
16,12,3,14.6,47.3
16,13,3,9.6,44.8
16,13,3,10.1,45.05
16,13,3,10.7,45.35
16,13,3,9.4,44.7
16,14,3,8.7,44.35
16,14,3,9.7,44.85
16,14,3,9.4,44.7
16,14,3,8.3,44.15
16,14,3,12.6,46.3
16,15,3,9.1,44.55
16,15,3,11.8,45.9
16,15,3,14.5,47.25
16,15,3,9.2,44.6
16,16,3,6.5,43.25
16,16,3,16.0,48.0
16,16,3,10.3,45.15
16,16,3,9.3,44.65
16,17,3,10.3,45.15
16,17,3,10.1,45.05
16,17,3,10.4,45.2
16,17,3,20.6,50.3
16,18,3,9.6,44.8
16,18,3,16.8,48.4
16,18,3,12.0,46.0
16,18,3,16.0,48.0
16,19,3,14.0,47.0
16,19,3,15.8,47.9
16,19,3,8.3,44.15
16,19,3,6.2,43.1
16,20,3,8.9,44.45
16,20,3,18.3,49.15
16,20,3,12.3,46.15
16,20,3,8.0,44.0
16,21,3,11.4,45.7
16,21,3,21.0,50.5
16,21,3,10.9,45.45
16,21,3,14.5,47.25
16,21,3,13.0,46.5
16,22,3,15.8,47.9
16,22,3,10.8,45.4
16,22,3,9.1,44.55
16,22,3,6.8,43.4
16,23,3,10.5,45.25
16,23,3,8.8,44.4
16,23,3,7.6,43.8
16,23,3,6.7,43.35
16,24,3,9.8,44.9
16,24,3,7.2,43.6
16,24,3,5.4,42.7
16,24,3,5.2,42.6
16,25,3,15.8,47.9
16,25,3,6.7,43.35
16,25,3,4.9,42.45
16,25,3,8.4,44.2
16,25,3,6.9,43.45
16,26,3,6.7,43.35
16,26,3,4.9,42.45
16,26,3,7.0,43.5
16,26,3,7.2,43.6
16,26,3,7.5,43.75
16,27,3,5.4,42.7
16,27,3,6.1,43.05
16,27,3,7.0,43.5
16,27,3,12.3,46.15
16,28,3,24.8,52.4
16,28,3,11.4,45.7
16,28,3,12.2,46.1
16,28,3,22.3,51.15
16,29,3,8.9,44.45
16,29,3,14.6,47.3
16,29,3,10.7,45.35
16,29,3,16.1,48.05
16,30,3,11.8,45.9
16,30,3,10.1,45.05
16,30,3,10.3,45.15
16,30,3,20.1,50.05
16,31,3,7.1,43.55
16,31,3,12.4,46.2
16,31,3,7.6,43.8
16,31,3,8.8,44.4
16,32,3,5.8,42.9
16,32,3,12.5,46.25
16,32,3,7.2,43.6
16,32,3,13.7,46.85
16,32,3,13.1,46.55
16,33,3,10.2,45.1
16,33,3,11.2,45.6
16,33,3,10.9,45.45
16,33,3,13.5,46.75
16,34,3,7.3,43.65
16,34,3,12.6,46.3
16,34,3,12.3,46.15
16,34,3,14.4,47.2
16,35,3,5.6,42.8
16,35,3,8.2,44.1
16,35,3,5.8,42.9
16,35,3,7.9,43.95
16,36,3,10.0,45.0
16,36,3,7.0,43.5
16,36,3,6.8,43.4
16,36,3,6.3,43.15
16,36,3,4.8,42.4
16,37,3,6.7,43.35
16,37,3,4.0,42.0
16,37,3,27.6,53.8
16,37,3,8.2,44.1
16,37,3,7.2,43.6
16,38,3,6.5,43.25
16,38,3,14.9,47.45
16,38,3,8.9,44.45
16,38,3,7.7,43.85
16,38,3,9.1,44.55
16,39,3,6.6,43.3
16,39,3,6.2,43.1
16,39,3,7.5,43.75
16,39,3,6.1,43.05
16,39,3,4.9,42.45
16,40,3,7.0,43.5
16,40,3,10.6,45.3
16,40,3,4.7,42.35
16,40,3,6.8,43.4
16,40,3,5.5,42.75
17,0,3,14.5,47.25
17,0,3,4.8,42.4
17,0,3,7.9,43.95
17,1,3,23.0,51.5
17,1,3,6.4,43.2
17,1,3,5.5,42.75
17,1,3,6.8,43.4
17,1,3,14.0,47.0
17,2,3,13.8,46.9
17,2,3,6.9,43.45
17,2,3,11.5,45.75
17,2,3,8.2,44.1
17,2,3,100.0,90.0
17,3,3,8.9,44.45
17,3,3,10.1,45.05
17,3,3,10.8,45.4
17,3,3,9.3,44.65
17,4,3,8.4,44.2
17,4,3,41.9,60.95
17,4,3,48.2,64.1
17,4,3,10.8,45.4
17,5,3,8.0,44.0
17,5,3,8.6,44.3
17,5,3,6.3,43.15
17,5,3,8.1,44.05
17,5,3,6.9,43.45
17,6,3,6.2,43.1
17,6,3,8.4,44.2
17,6,3,5.5,42.75
17,6,3,5.4,42.7
17,6,3,37.8,58.9
17,7,3,6.5,43.25
17,7,3,9.1,44.55
17,7,3,5.7,42.85
17,7,3,7.6,43.8
17,7,3,12.6,46.3
17,8,3,10.1,45.05
17,8,3,10.7,45.35
17,8,3,9.0,44.5
17,8,3,5.7,42.85
17,8,3,8.4,44.2
17,9,3,7.8,43.9
17,9,3,7.3,43.65
17,9,3,10.0,45.0
17,9,3,5.3,42.65
17,9,3,7.1,43.55
17,10,3,10.5,45.25
17,10,3,8.4,44.2
17,10,3,9.7,44.85
17,10,3,9.0,44.5
17,10,3,7.2,43.6
17,11,3,10.4,45.2
17,11,3,8.9,44.45
17,11,3,4.6,42.3
17,11,3,7.9,43.95
17,15,3,13.1,46.55
17,15,3,7.6,43.8
17,16,3,12.4,46.2
17,16,3,19.6,49.8
17,17,3,7.3,43.65
17,17,3,6.9,43.45
17,17,3,7.5,43.75
17,17,3,8.5,44.25
17,17,3,7.2,43.6
17,18,3,5.2,42.6
17,18,3,8.6,44.3
17,18,3,8.2,44.1
17,18,3,8.0,44.0
17,18,3,7.9,43.95
17,19,3,8.7,44.35
17,19,3,8.9,44.45
17,19,3,6.7,43.35
17,19,3,9.9,44.95
17,19,3,5.2,42.6
17,20,3,5.9,42.95
17,20,3,6.7,43.35
17,20,3,5.9,42.95
17,20,3,5.8,42.9
17,20,3,8.9,44.45
17,21,3,9.9,44.95
17,21,3,14.5,47.25
17,21,3,8.0,44.0
17,21,3,5.4,42.7
17,22,3,8.8,44.4
17,22,3,9.1,44.55
17,22,3,11.9,45.95
17,22,3,11.9,45.95
17,23,3,6.4,43.2
17,23,3,8.1,44.05
17,23,3,13.6,46.8
17,23,3,25.2,52.6
17,24,3,10.0,45.0
17,24,3,8.9,44.45
17,24,3,9.5,44.75
17,24,3,12.5,46.25
17,25,3,15.4,47.7
17,25,3,17.0,48.5
17,25,3,13.2,46.6
17,25,3,10.3,45.15
17,26,3,17.2,48.6
17,26,3,7.6,43.8
17,26,3,12.8,46.4
17,26,3,14.5,47.25
17,26,3,11.3,45.65
17,27,3,18.5,49.25
17,27,3,7.6,43.8
17,27,3,6.3,43.15
17,27,3,13.7,46.85
17,28,3,12.9,46.45
17,28,3,9.5,44.75
17,28,3,15.0,47.5
17,29,3,38.1,59.05
17,29,3,100.0,90.0
17,30,3,12.5,46.25
17,30,3,17.3,48.65
17,31,3,70.6,75.3
17,31,3,8.9,44.45
17,31,3,4.7,42.35
17,31,3,12.7,46.35
17,31,3,6.3,43.15
17,32,3,5.9,42.95
17,32,3,4.2,42.1
17,32,3,5.7,42.85
17,32,3,5.5,42.75
17,33,3,5.1,42.55
17,33,3,12.8,46.4
17,33,3,6.1,43.05
17,33,3,6.4,43.2
17,33,3,7.3,43.65
17,34,3,4.9,42.45
17,34,3,9.1,44.55
17,34,3,10.1,45.05
17,34,3,8.0,44.0
17,34,3,9.3,44.65
17,35,3,5.8,42.9
17,35,3,9.1,44.55
17,35,3,8.9,44.45
17,35,3,7.8,43.9
17,35,3,8.7,44.35
17,36,3,5.4,42.7
17,36,3,9.5,44.75
17,36,3,6.5,43.25
17,36,3,5.0,42.5
17,36,3,9.0,44.5
17,37,3,6.7,43.35
17,37,3,6.8,43.4
17,37,3,14.9,47.45
17,37,3,6.7,43.35
17,37,3,9.5,44.75
17,38,3,7.7,43.85
17,38,3,9.1,44.55
17,38,3,10.1,45.05
17,38,3,7.6,43.8
17,39,3,8.8,44.4
17,39,3,9.3,44.65
17,39,3,5.8,42.9
17,39,3,7.3,43.65
17,39,3,5.2,42.6
17,40,3,6.6,43.3
17,40,3,10.0,45.0
17,40,3,6.2,43.1
17,40,3,7.6,43.8
17,40,3,8.4,44.2
17,41,3,5.8,42.9
17,41,3,6.4,43.2
17,41,3,9.0,44.5
17,41,3,9.0,44.5
17,41,3,7.8,43.9
17,42,3,9.2,44.6
17,42,3,10.3,45.15
17,42,3,14.2,47.1
17,42,3,4.7,42.35
17,42,3,18.1,49.05
17,43,3,7.5,43.75
17,43,3,13.0,46.5
17,43,3,5.9,42.95
17,43,3,8.5,44.25
17,43,3,9.3,44.65
17,44,3,6.8,43.4
17,44,3,8.5,44.25
17,44,3,7.2,43.6
17,44,3,6.0,43.0
17,44,3,11.6,45.8
17,45,3,6.0,43.0
17,45,3,7.7,43.85
17,45,3,7.9,43.95
17,45,3,6.9,43.45
17,45,3,8.5,44.25
17,46,3,10.5,45.25
